"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,        1424,      -6.247986948,      -3.487829667,      -3.669795536,      -0.942556041,      -7.432703144
          0,           0,        1425,       -6.24766851,      -3.488705602,      -3.671193752,     -0.9414954867,      -7.433783844
          0,           0,        1426,      -6.247265451,      -3.489814965,      -3.672905924,      -0.940229871,      -7.434841183
          0,           0,        1427,      -6.246805094,      -3.491110631,      -3.674943543,     -0.9388158523,      -7.435878281
          0,           0,        1428,      -6.246275657,      -3.492604039,      -3.677305811,     -0.9372996949,      -7.436890169
          0,           0,        1429,      -6.245663397,      -3.494311914,      -3.679996416,     -0.9356657209,      -7.437886102
          0,           0,        1430,      -6.245001985,      -3.496299417,      -3.683026966,     -0.9339530833,      -7.438859437
          0,           0,        1431,      -6.244291031,      -3.498473157,      -3.686397398,     -0.9321803127,      -7.439811885
          0,           0,        1432,       -6.24355383,       -3.50084649,      -3.690105638,     -0.9303732136,      -7.440743104
          0,           0,        1433,      -6.242805053,      -3.503432597,      -3.694152841,     -0.9285798801,      -7.441654981
          0,           0,        1434,      -6.242029785,      -3.506242025,      -3.698536137,     -0.9268131064,      -7.442548097
          0,           0,        1435,      -6.241224849,      -3.509280039,      -3.703249208,     -0.9250602769,      -7.443421422
          0,           0,        1436,      -6.240393869,      -3.512527565,      -3.708302094,      -0.923289875,      -7.444277445
          0,           0,        1437,       -6.23954542,      -3.515985508,      -3.713689074,     -0.9214872078,      -7.445114455
          0,           0,        1438,      -6.238679499,       -3.51963689,      -3.719419089,     -0.9196345264,      -7.445937674
          0,           0,        1439,      -6.237807337,      -3.523484163,      -3.725490982,     -0.9177528941,      -7.446744529
          0,           0,        1440,      -6.236933454,      -3.527529592,      -3.731909671,     -0.9158568999,      -7.447537751
          0,           0,        1441,      -6.236058643,      -3.531784604,      -3.738662753,     -0.9139570042,      -7.448320381
          0,           0,        1442,      -6.235174869,      -3.536250449,      -3.745751137,     -0.9120471457,      -7.449092449
          0,           0,        1443,      -6.234293907,      -3.540915374,       -3.75317304,     -0.9101489835,       -7.44984572
          0,           0,        1444,      -6.233429904,      -3.545768841,      -3.760941187,     -0.9082806945,      -7.450585309
          0,           0,        1445,      -6.232590391,      -3.550816379,      -3.769041662,     -0.9064326291,      -7.451310332
          0,           0,        1446,      -6.231765428,       -3.55605513,      -3.777461335,     -0.9045823548,      -7.452021409
          0,           0,        1447,      -6.230968562,      -3.561460921,      -3.786206981,     -0.9027491322,      -7.452721367
          0,           0,        1448,      -6.230159819,      -3.566990471,      -3.795265759,     -0.9008470071,      -7.453409796
          0,           0,        1449,      -6.229332002,      -3.572707242,      -3.804554362,     -0.8989133842,      -7.454086781
          0,           0,        1450,      -6.228561622,      -3.578600879,      -3.814064484,     -0.8971037653,      -7.454751509
          0,           0,        1451,      -6.227840305,      -3.584641693,      -3.823803342,     -0.8953535348,      -7.455403795
          0,           0,        1452,      -6.227169501,      -3.590810156,      -3.833741035,     -0.8936246341,      -7.456044458
          0,           0,        1453,      -6.226534703,        -3.5970788,      -3.843862011,     -0.8918979473,      -7.456677278
          0,           0,        1454,      -6.225919482,      -3.603441258,      -3.854097949,     -0.8901634059,      -7.457302185
          0,           0,        1455,      -6.225333252,      -3.609854023,      -3.864410056,     -0.8884447453,      -7.457916799
          0,           0,        1456,      -6.224828521,      -3.616385402,      -3.874668465,     -0.8868551759,       -7.45853515
          0,           0,        1457,      -6.224326817,      -3.622935248,      -3.884922291,     -0.8851988786,      -7.459142594
          0,           0,        1458,       -6.22390399,      -3.629387884,      -3.895180112,     -0.8836022599,      -7.459743339
          0,           0,        1459,      -6.223545728,      -3.635720033,      -3.905211529,     -0.8820571438,      -7.460337226
          0,           0,        1460,      -6.223258175,      -3.641936764,      -3.914888293,     -0.8806370043,      -7.460925735
          0,           0,        1461,      -6.222958731,      -3.648015602,      -3.924067002,     -0.8792155164,      -7.461513783
          0,           0,        1462,      -6.222677776,      -3.653987466,      -3.932563747,     -0.8778668089,      -7.462097806
          0,           0,        1463,      -6.222427175,      -3.659834863,      -3.940243754,     -0.8765924823,      -7.462677273
          0,           0,        1464,      -6.222238974,      -3.665457299,      -3.947126408,     -0.8754116629,      -7.463252188
          0,           0,        1465,      -6.222130464,      -3.670829148,      -3.953129097,     -0.8742947675,      -7.463822209
          0,           0,        1466,       -6.22209564,      -3.675877201,       -3.95819983,     -0.8731767423,       -7.46438847
          0,           0,        1467,      -6.222170353,      -3.680607287,      -3.962006927,     -0.8721187518,      -7.464960064
          0,           0,        1468,      -6.222194828,      -3.684946097,      -3.964567563,     -0.8711148321,      -7.465544649
          0,           0,        1469,      -6.222212882,      -3.688916454,      -3.965813444,     -0.8701853999,      -7.466130916
          0,           0,        1470,      -6.222296271,      -3.692493762,      -3.965745001,     -0.8693257914,      -7.466710148
          0,           0,        1471,      -6.222429995,      -3.695680521,      -3.964502277,     -0.8685258442,      -7.467282314
          0,           0,        1472,      -6.222689538,      -3.698440681,      -3.961941009,      -0.867802512,      -7.467851849
          0,           0,        1473,      -6.222952937,      -3.700713351,      -3.958223448,      -0.867093471,      -7.468417894
          0,           0,        1474,      -6.223212493,      -3.702483703,      -3.953397052,     -0.8664155305,      -7.468982019
          0,           0,        1475,      -6.223606014,       -3.70380517,      -3.947554875,     -0.8657662234,       -7.46954571
          0,           0,        1476,      -6.223984788,      -3.704612095,      -3.940864743,     -0.8651559461,      -7.470110909
          0,           0,        1477,      -6.224367918,       -3.70493665,      -3.933453486,     -0.8645905218,      -7.470677337
          0,           0,        1478,      -6.224767435,      -3.704836417,      -3.925324288,     -0.8640479268,      -7.471242953
          0,           0,        1479,       -6.22520412,      -3.704300241,      -3.916748021,     -0.8635669177,      -7.471811007
          0,           0,        1480,      -6.225639282,      -3.703371481,      -3.907712933,     -0.8631017748,      -7.472379133
          0,           0,        1481,      -6.226094432,      -3.702017965,      -3.898425336,     -0.8626789381,      -7.472950698
          0,           0,        1482,      -6.226524711,       -3.70032175,      -3.888878771,     -0.8622620393,      -7.473524763
          0,           0,        1483,      -6.226935125,      -3.698270812,      -3.879240383,     -0.8618824125,      -7.474098281
          0,           0,        1484,      -6.227427004,      -3.695982751,      -3.869512964,     -0.8615303421,      -7.474676061
          0,           0,        1485,      -6.227940325,      -3.693349142,      -3.859855023,     -0.8611605923,      -7.475260395
          0,           0,        1486,      -6.228414938,      -3.690449513,        -3.8502197,     -0.8607839723,      -7.475853313
          0,           0,        1487,      -6.228845331,      -3.687288152,      -3.840697619,     -0.8604094839,      -7.476454448
          0,           0,        1488,      -6.229254947,      -3.683954029,      -3.831315655,      -0.860033594,      -7.477061165
          0,           0,        1489,      -6.229653762,      -3.680453943,      -3.822123405,      -0.859662869,      -7.477675831
